title,href,quantity,rating,price,oldPrice,savingText,category_1,category_2,category_3
Valser Limelite Lemon Mineral Water 6x50cl,/en/food/drinks/mineral-water/multipacks-under-1-liter/valser-limelite-lemon-mineral-water-6x50cl/p/4969769,300cl,4.5,7.2,,,drinks,mineral-water,multipacks-under-1-liter
Valser Silence Non Carbonated Water 6x1.5l,/en/food/drinks/mineral-water/multipacks-more-than-1-liter/valser-silence-non-carbonated-water-6x15l/p/4294038,9l,4.5,6.9,,43% on 2 or more,drinks,mineral-water,multipacks-more-than-1-liter
Vittel Natural Mineral Water 12x70cl,/en/food/drinks/mineral-water/multipacks-under-1-liter/vittel-natural-mineral-water-12x70cl/p/6743594,840cl,5.0,6.95,10.2,31%,drinks,mineral-water,multipacks-under-1-liter
Vittel still mineral water 6x1.5l,/en/food/drinks/mineral-water/multipacks-more-than-1-liter/vittel-still-mineral-water-6x15l/p/4396488,9l,4.5,2.95,5.95,50%,drinks,mineral-water,multipacks-more-than-1-liter
Volvic Essence Lemon Apple Mineral Water 6x75cl,/en/food/drinks/mineral-water/flavoured/volvic-essence-lemon-apple-mineral-water-6x75cl/p/6356454,450cl,4.0,11.7,,,drinks,mineral-water,flavoured
Volvic Essence Mint Cucumber Mineral Water 6x75cl,/en/food/drinks/mineral-water/flavoured/volvic-essence-mint-cucumber-mineral-water-6x75cl/p/6356566,450cl,4.0,11.7,,,drinks,mineral-water,flavoured
Volvic Essence Orange Elderberry Mineral Water 6x75cl,/en/food/drinks/mineral-water/flavoured/volvic-essence-orange-elderberry-mineral-water-6x75cl/p/6570976,450cl,4.0,11.7,,,drinks,mineral-water,flavoured
Volvic Lemon Lime Flavoured Natural Mineral Water with Sportcap 6x75cl,/en/food/drinks/soft-drinks/multipacks-under-1-liter/volvic-lemon-lime-flavoured-natural-mineral-water-with-sportcap-6x75cl/p/4294306,450cl,4.0,9.3,,,drinks,soft-drinks,multipacks-under-1-liter
Volvic Natural Mineral Water 6x1.5l,/en/food/drinks/mineral-water/multipacks-more-than-1-liter/volvic-natural-mineral-water-6x15l/p/3050493,9l,4.5,6.95,,,drinks,mineral-water,multipacks-more-than-1-liter
"waterdrop Microdrink Boost Redcurrant, Elderflower & Açaí 12-pack",/en/food/drinks/mineral-water/flavoured/waterdrop-microdrink-boost-redcurrant-elderflower-aca-12-pack/p/6806970,12PCE,4.5,8.95,,,drinks,mineral-water,flavoured
"waterdrop Microdrink Love Pomegranate, Goji Berry & Schizandra 12-pack",/en/food/drinks/mineral-water/flavoured/waterdrop-microdrink-love-pomegranate-goji-berry-schizandra-12-pack/p/6806946,12PCE,3.5,8.95,,,drinks,mineral-water,flavoured
"waterdrop Microdrink Youth Peach, Ginger, Ginseng & Dandelion 12-pack",/en/food/drinks/mineral-water/flavoured/waterdrop-microdrink-youth-peach-ginger-ginseng-dandelion-12-pack/p/6806967,12PCE,3.5,8.95,,,drinks,mineral-water,flavoured
Zurzacher Carbonated Mineral Water 6x1.5l,/en/food/drinks/mineral-water/sparkling/zurzacher-carbonated-mineral-water-6x15l/p/3564922,9l,4.5,4.95,,,drinks,mineral-water,sparkling
