title,href,quantity,rating,price,oldPrice,savingText,category_1,category_2,category_3
Saitaku Roasted White Sesame Seeds,/en/food/inventories/staples/grains-corn-semolina/seeds/saitaku-roasted-white-sesame-seeds/p/4281014,95g,3.5,3.9,,,inventories,staples,grains-corn-semolina
Saitaku Soba Noodles,/en/food/inventories/staples/pasta/noodles/saitaku-soba-noodles/p/4054860,300g,4.5,4.2,,,inventories,staples,pasta
Saitaku Sushi Rice,/en/food/inventories/staples/rice/basmati-perfumed/saitaku-sushi-rice/p/4054837,500g,4.5,3.4,,,inventories,staples,rice
Sapori d'Italia Bucati Fusilli Pasta,/en/food/inventories/staples/pasta/shaped-pasta-products/sapori-d-italia-bucati-fusilli-pasta/p/6328634,500g,5.0,2.8,,,inventories,staples,pasta
Sapori d'Italia Calamarata,/en/food/inventories/staples/pasta/shaped-pasta-products/sapori-d-italia-calamarata/p/6328100,500g,0.0,2.95,,,inventories,staples,pasta
Sapori d'Italia Casarecce,/en/food/inventories/staples/pasta/shaped-pasta-products/sapori-d-italia-casarecce/p/6328631,500g,5.0,2.8,,,inventories,staples,pasta
Sapori d'Italia Conchiglioni,/en/food/inventories/staples/pasta/shaped-pasta-products/sapori-d-italia-conchiglioni/p/6328632,500g,4.5,2.95,,,inventories,staples,pasta
Sapori d'Italia Fusilloni,/en/food/inventories/staples/pasta/spirals-macaroni/sapori-d-italia-fusilloni/p/6328843,500g,0.0,2.95,,,inventories,staples,pasta
Sapori d'Italia Linguine,/en/food/inventories/staples/pasta/spaghetti/sapori-d-italia-linguine/p/6328847,500g,5.0,2.8,,,inventories,staples,pasta
Sapori d'Italia Mushroom Tomato Risotto,/en/food/inventories/staples/rice/risotto-vialone/sapori-d-italia-mushroom-tomato-risotto/p/6379059,300g,5.0,4.5,,,inventories,staples,rice
Sapori d'Italia pasta flour,/en/food/inventories/staples/flour-sugar/flour/sapori-d-italia-pasta-flour/p/6316842,1kg,4.5,3.5,,30% on 2 or more,inventories,staples,flour-sugar
Sapori d'Italia pizza flour,/en/food/inventories/staples/flour-sugar/flour/sapori-d-italia-pizza-flour/p/6316841,1kg,4.5,2.95,,30% on 2 or more,inventories,staples,flour-sugar
Sapori d'Italia Porcini Risotto,/en/food/inventories/staples/rice/risotto-vialone/sapori-d-italia-porcini-risotto/p/6379058,300g,3.5,4.5,,,inventories,staples,rice
Sapori d'Italia Tomato Risotto,/en/food/inventories/staples/rice/risotto-vialone/sapori-d-italia-tomato-risotto/p/6379054,300g,3.5,4.5,,,inventories,staples,rice
Sapori d'Italia Truffle Risotto,/en/food/inventories/staples/rice/risotto-vialone/sapori-d-italia-truffle-risotto/p/6379092,300g,4.5,4.95,,,inventories,staples,rice
Sapori d’Italia Risotto Zafferano,/en/food/inventories/staples/rice/risotto-vialone/sapori-d-italia-risotto-zafferano/p/6720498,300g,3.0,4.5,,,inventories,staples,rice
Sapori Gnocchi Sardi,/en/food/inventories/staples/pasta/shaped-pasta-products/sapori-gnocchi-sardi/p/6328845,500g,5.0,2.8,,,inventories,staples,pasta
Sapori Penne Rigate,/en/food/inventories/staples/pasta/penne-hollow-pasta/sapori-penne-rigate/p/6328848,500g,5.0,2.8,,,inventories,staples,pasta
Sapori Radiatori,/en/food/inventories/staples/pasta/shaped-pasta-products/sapori-radiatori/p/6328850,500g,4.0,2.8,,,inventories,staples,pasta
Sapori Rigatoni,/en/food/inventories/staples/pasta/penne-hollow-pasta/sapori-rigatoni/p/6328852,500g,5.0,2.8,,,inventories,staples,pasta
Sapori Spaghetti,/en/food/inventories/staples/pasta/spaghetti/sapori-spaghetti/p/6328853,500g,5.0,2.8,,,inventories,staples,pasta
Schär Gluten Free Breadcrumbs,/en/food/inventories/staples/breadcrumbs-sauce-thickener/schaer-gluten-free-breadcrumbs/p/4704865,300g,5.0,4.1,,,inventories,staples,breadcrumbs-sauce-thickener
Schär Gluten Free Bread Mix,/en/food/inventories/staples/flour-sugar/flour/schaer-gluten-free-bread-mix/p/3980118,1kg,4.5,6.4,,30% on 2 or more,inventories,staples,flour-sugar
Schär Gluten Free Mix C Cake & Cookie Flour Mix,/en/food/inventories/staples/flour-sugar/flour/schaer-gluten-free-mix-c-cake-cookie-flour-mix/p/5802546,1kg,5.0,5.6,,30% on 2 or more,inventories,staples,flour-sugar
Schär Gluten Free Universal Flour,/en/food/inventories/staples/flour-sugar/flour/schaer-gluten-free-universal-flour/p/6367680,1kg,5.0,7.5,,30% on 2 or more,inventories,staples,flour-sugar
Seeberger Almond & Cranberry Mix,/en/food/inventories/staples/grains-corn-semolina/seeds/seeberger-almond-cranberry-mix/p/6708313,50g,0.0,1.95,,,inventories,staples,grains-corn-semolina
Seeberger Almond Cranberry Mix,/en/food/inventories/staples/grains-corn-semolina/seeds/seeberger-almond-cranberry-mix/p/6543031,150g,4.5,3.95,,,inventories,staples,grains-corn-semolina
Seeberger Chia Seeds,/en/food/inventories/staples/grains-corn-semolina/seeds/seeberger-chia-seeds/p/5714926,250g,5.0,4.95,,,inventories,staples,grains-corn-semolina
Seeberger Nut Mix,/en/food/inventories/staples/grains-corn-semolina/seeds/seeberger-nut-mix/p/4390228,200g,4.5,5.95,,,inventories,staples,grains-corn-semolina
Seeberger Pine Nuts,/en/food/inventories/staples/grains-corn-semolina/seeds/seeberger-pine-nuts/p/6455100,50g,5.0,5.5,,,inventories,staples,grains-corn-semolina
Seeberger Shelled Pumpkin Seeds,/en/food/inventories/staples/grains-corn-semolina/seeds/seeberger-shelled-pumpkin-seeds/p/4390106,200g,4.5,4.95,,,inventories,staples,grains-corn-semolina
Seeberger Vital Nut Mix,/en/food/inventories/staples/grains-corn-semolina/seeds/seeberger-vital-nut-mix/p/4390170,150g,5.0,3.3,,,inventories,staples,grains-corn-semolina
Slow Food Farina Bona,/en/food/inventories/staples/flour-sugar/flour/slow-food-farina-bona/p/3690806,250g,0.0,5.75,,30% on 2 or more,inventories,staples,flour-sugar
Slow Food Polenta Onsernone,/en/food/inventories/staples/grains-corn-semolina/polenta-bramata/slow-food-polenta-onsernone/p/5610301,500g,4.5,6.95,,,inventories,staples,grains-corn-semolina
Slow Food St-Flour Blond Lentils,/en/food/inventories/staples/grains-corn-semolina/lentils-beans-grains/slow-food-st-flour-blond-lentils/p/3614306,500g,5.0,7.5,,,inventories,staples,grains-corn-semolina
Slow Food Vialone Nano Semi-Fine Rice,/en/food/inventories/staples/rice/risotto-vialone/slow-food-vialone-nano-semi-fine-rice/p/4060295,500g,4.5,5.5,,,inventories,staples,rice
SteviaSweet Crystal Sweetener,/en/food/inventories/staples/flour-sugar/sweeteners/steviasweet-crystal-sweetener/p/4463339,250g,4.5,8.95,,,inventories,staples,flour-sugar
SteviaSweet Sweetener Tablets 200 Pieces,/en/food/inventories/staples/flour-sugar/sweeteners/steviasweet-sweetener-tablets-200-pieces/p/3946091,200PCE,4.0,6.95,,,inventories,staples,flour-sugar
Sugar Sticks,/en/food/inventories/staples/flour-sugar/sugar-cane-sugar/sugar-sticks/p/6594623,500g,5.0,2.6,,,inventories,staples,flour-sugar
Suisse Garantie preserving sugar,/en/food/inventories/staples/flour-sugar/powder-sugar-special-sugar/suisse-garantie-preserving-sugar/p/6649714,1kg,0.0,2.1,,,inventories,staples,flour-sugar
Suntat Medium Couscous,/en/food/inventories/staples/grains-corn-semolina/couscous-quinoa-tabbouleh/suntat-medium-couscous/p/6587811,500g,0.0,2.95,,,inventories,staples,grains-corn-semolina
Suntat Polenta,/en/food/inventories/staples/grains-corn-semolina/polenta-bramata/suntat-polenta/p/6748688,1000g,0.0,3.8,,,inventories,staples,grains-corn-semolina
Telma Kosher Falafel Mix,/en/food/inventories/staples/flour-sugar/flour/telma-kosher-falafel-mix/p/3032610,180g,4.0,5.5,,,inventories,staples,flour-sugar
Telma Kosher Potato Latkes,/en/food/inventories/staples/potato-products/mashed-potatoes/telma-kosher-potato-latkes/p/3376024,170g,4.5,6.95,,,inventories,staples,potato-products
Thai Kitchen Jasmine Rice 500g,/en/food/inventories/staples/rice/basmati-perfumed/thai-kitchen-jasmine-rice-500g/p/3022861,500g,5.0,3.3,,,inventories,staples,rice
Thai Kitchen Nest of Noodles,/en/food/inventories/staples/pasta/noodles/thai-kitchen-nest-of-noodles/p/3476253,450g,5.0,4.2,,,inventories,staples,pasta
Thai Kitchen Rice Noodles,/en/food/inventories/staples/pasta/noodles/thai-kitchen-rice-noodles/p/3360488,250g,5.0,2.8,,,inventories,staples,pasta
Tipiak Bulgur,/en/food/inventories/staples/grains-corn-semolina/couscous-quinoa-tabbouleh/tipiak-bulgur/p/5885721,500g,4.0,3.3,,,inventories,staples,grains-corn-semolina
Tipiak Couscous,/en/food/inventories/staples/grains-corn-semolina/couscous-quinoa-tabbouleh/tipiak-couscous/p/3355004,500g,5.0,2.1,,,inventories,staples,grains-corn-semolina
Tipiak Express Quick Couscous 5x100g,/en/food/inventories/staples/grains-corn-semolina/couscous-quinoa-tabbouleh/tipiak-express-quick-couscous-5x100g/p/3355005,500g,5.0,2.95,,,inventories,staples,grains-corn-semolina
Tipiak Pearl Couscous,/en/food/inventories/staples/grains-corn-semolina/couscous-quinoa-tabbouleh/tipiak-pearl-couscous/p/6588788,200g,5.0,3.5,,,inventories,staples,grains-corn-semolina
Tipiak Whole Grain Couscous,/en/food/inventories/staples/grains-corn-semolina/couscous-quinoa-tabbouleh/tipiak-whole-grain-couscous/p/6374174,500g,5.0,2.95,,,inventories,staples,grains-corn-semolina
USA Parboiled Vitamin Rice,/en/food/inventories/staples/rice/long-grain-vitamin/usa-parboiled-vitamin-rice/p/3030122,1000g,4.5,3.95,,,inventories,staples,rice
USA Vitamin Rice,/en/food/inventories/staples/rice/long-grain-vitamin/usa-vitamin-rice/p/4101799,2000g,4.5,6.95,,,inventories,staples,rice
