title,href,quantity,rating,price,oldPrice,savingText,category_1,category_2,category_3
Appenzeller Cordon Bleu,/en/food/meat-fish/your-butcher-shop/appenzeller-cordon-bleu/p/3924571,220g,4.5,8.8,,,meat-fish,your-butcher-shop,appenzeller-cordon-bleu
Boneless Leg of Lamb,/en/food/meat-fish/your-butcher-shop/boneless-leg-of-lamb/p/3443786,500g,5.0,26.25,,,meat-fish,your-butcher-shop,boneless-leg-of-lamb
Chicken Breast,/en/food/meat-fish/your-butcher-shop/chicken-breast/p/4268918,150g,5.0,5.25,,,meat-fish,your-butcher-shop,chicken-breast
Chicken breast in apple marinade,/en/food/meat-fish/your-butcher-shop/chicken-breast-in-apple-marinade/p/6755821,150g,0.0,5.55,,,meat-fish,your-butcher-shop,chicken-breast-in-apple-marinade
Chicken Breast Steak,/en/food/meat-fish/your-butcher-shop/chicken-breast-steak/p/3478845,200g,4.5,5.1,,,meat-fish,your-butcher-shop,chicken-breast-steak
Chicken Drumsticks,/en/food/meat-fish/your-butcher-shop/chicken-drumsticks/p/6104877,200g,4.5,3.0,,,meat-fish,your-butcher-shop,chicken-drumsticks
Chicken Wings,/en/meat-cut/wing/chicken-wings/p/4392407,200g,5.0,2.9,,,wing,chicken-wings,p
Grisons Cordon Bleu,/en/food/meat-fish/your-butcher-shop/grisons-cordon-bleu/p/3924572,220g,3.0,8.1,,,meat-fish,your-butcher-shop,grisons-cordon-bleu
Head Cheese Cordon Bleu,/en/food/meat-fish/your-butcher-shop/head-cheese-cordon-bleu/p/3066420,150g,5.0,3.75,,,meat-fish,your-butcher-shop,head-cheese-cordon-bleu
Lamb Chops,/en/food/meat-fish/your-butcher-shop/lamb-chops/p/3441295,75g,5.0,4.75,,,meat-fish,your-butcher-shop,lamb-chops
Lamb Fillet,/en/food/meat-fish/your-butcher-shop/lamb-fillet/p/3443863,200g,4.5,11.6,,,meat-fish,your-butcher-shop,lamb-fillet
Lamb rack marinated,/en/food/meat-fish/your-butcher-shop/lamb-rack-marinated/p/4491169,250g,0.0,15.85,,,meat-fish,your-butcher-shop,lamb-rack-marinated
Lamb Racks,/en/food/meat-fish/your-butcher-shop/lamb-racks/p/3443868,250g,5.0,15.6,,,meat-fish,your-butcher-shop,lamb-racks
Lamm Nierstück mariniert,/en/food/meat-fish/your-butcher-shop/lamm-nierstueck-mariniert/p/3064137,200g,0.0,11.8,,,meat-fish,your-butcher-shop,lamm-nierstueck-mariniert
Leg of Veal,/en/food/meat-fish/your-butcher-shop/leg-of-veal/p/3060310,250g,4.0,10.35,,,meat-fish,your-butcher-shop,leg-of-veal
Marinated chicken breast,/en/food/meat-fish/your-butcher-shop/marinated-chicken-breast/p/3064842,150g,0.0,5.55,,,meat-fish,your-butcher-shop,marinated-chicken-breast
Marinated chicken drumsticks,/en/food/meat-fish/your-butcher-shop/marinated-chicken-drumsticks/p/3066086,200g,0.0,3.2,,,meat-fish,your-butcher-shop,marinated-chicken-drumsticks
Marinated chicken wings,/en/food/meat-fish/your-butcher-shop/marinated-chicken-wings/p/3061759,200g,0.0,3.1,,,meat-fish,your-butcher-shop,marinated-chicken-wings
Marinated veal cutlet,/en/food/meat-fish/your-butcher-shop/marinated-veal-cutlet/p/6698344,300g,0.0,19.2,,,meat-fish,your-butcher-shop,marinated-veal-cutlet
Natura-Beef Beef Brochettes,/en/food/meat-fish/your-butcher-shop/natura-beef-beef-brochettes/p/3348758,150g,4.5,8.75,,,meat-fish,your-butcher-shop,natura-beef-beef-brochettes
Natura-Beef Beef Entrecote,/en/food/meat-fish/your-butcher-shop/natura-beef-beef-entrecote/p/4688451,200g,4.5,22.8,,,meat-fish,your-butcher-shop,natura-beef-beef-entrecote
Naturabeef Beef Ragout,/en/food/meat-fish/your-butcher-shop/naturabeef-beef-ragout/p/3066215,150g,4.5,5.85,,,meat-fish,your-butcher-shop,naturabeef-beef-ragout
Natura-Beef Beef Ribeye Steak,/en/food/meat-fish/your-butcher-shop/natura-beef-beef-ribeye-steak/p/4688449,200g,4.0,16.5,,,meat-fish,your-butcher-shop,natura-beef-beef-ribeye-steak
Natura-Beef Beef Ribs,/en/food/meat-fish/your-butcher-shop/natura-beef-beef-ribs/p/4688450,450g,4.0,34.4,,,meat-fish,your-butcher-shop,natura-beef-beef-ribs
Natura-Beef Boilling Beef,/en/food/meat-fish/your-butcher-shop/natura-beef-boilling-beef/p/3066453,200g,4.5,5.9,,,meat-fish,your-butcher-shop,natura-beef-boilling-beef
Naturabeef Braised Steak,/en/food/meat-fish/your-butcher-shop/naturabeef-braised-steak/p/3394364,150g,5.0,7.35,,,meat-fish,your-butcher-shop,naturabeef-braised-steak
