title,href,quantity,rating,price,oldPrice,savingText,category_1,category_2,category_3
Agustson Lumpfish Roe MSC,/en/food/meat-fish/packaged-fish/fish-specialities-roe/agustson-lumpfish-roe-msc/p/6807260,50g,1.0,3.5,,,meat-fish,packaged-fish,fish-specialities-roe
Agustson Trout Roe ASC,/en/food/meat-fish/packaged-fish/fish-specialities-roe/agustson-trout-roe-asc/p/6807312,50g,4.0,5.95,,,meat-fish,packaged-fish,fish-specialities-roe
Alaskan Pollock MSC breaded,/en/food/meat-fish/packaged-fish/packaged-fresh-fish/alaskan-pollock-msc-breaded/p/6756920,110g,0.0,4.95,,,meat-fish,packaged-fish,packaged-fresh-fish
Arbi prawn tails ASC,/en/food/meat-fish/packaged-fish/shellfish-seafood/arbi-prawn-tails-asc/p/6823084,200g,0.0,8.2,,,meat-fish,packaged-fish,shellfish-seafood
ASC Asian Shrimp,/en/food/meat-fish/packaged-fish/shellfish-seafood/asc-asian-shrimp/p/6358291,100g,0.0,6.5,,,meat-fish,packaged-fish,shellfish-seafood
ASC Cooked Shrimp 41-60 Pieces 200g,/en/food/meat-fish/packaged-fish/shellfish-seafood/asc-cooked-shrimp-41-60-pieces/p/6561238,200g,0.0,9.3,,,meat-fish,packaged-fish,shellfish-seafood
ASC no. 3 Cooked Whole Shrimp ca. 250g,/en/food/meat-fish/packaged-fish/shellfish-seafood/asc-no-3-cooked-whole-shrimp-ca/p/6724389,250g,4.0,8.0,,,meat-fish,packaged-fish,shellfish-seafood
ASC Papillote salmon 2x100g,/en/food/meat-fish/packaged-fish/packaged-fresh-fish/asc-papillote-salmon-2x100g/p/6805802,100g,0.0,6.95,,,meat-fish,packaged-fish,packaged-fresh-fish
ASC Salmon Trout Fillet ca. 185g,/en/food/meat-fish/packaged-fish/packaged-fresh-fish/asc-salmon-trout-fillet-ca/p/4936834,185g,4.5,6.65,,,meat-fish,packaged-fish,packaged-fresh-fish
ASC Salmon Trout Fillets,/en/food/meat-fish/packaged-fish/packaged-fresh-fish/asc-salmon-trout-fillets/p/6148488,600g,2.0,14.95,21.6,30%,meat-fish,packaged-fish,packaged-fresh-fish
