title,href,quantity,rating,price,oldPrice,savingText,category_1,category_2,category_3
Betty Bossi Kale,/en/food/fruit-vegetables/cabbage/brussel-sprouts-cabbage/betty-bossi-kale/p/4926834,200g,4.5,4.5,,,fruit-vegetables,cabbage,brussel-sprouts-cabbage
Betty Bossi Naturaplan Organic Chopped White Cabbage,/en/food/fruit-vegetables/cabbage/brussel-sprouts-cabbage/betty-bossi-naturaplan-organic-chopped-white-cabbage/p/3388961,200g,4.5,1.95,,,fruit-vegetables,cabbage,brussel-sprouts-cabbage
Betty Bossi Naturaplan Organic Cooked Red Cabbage,/en/food/fruit-vegetables/cabbage/sauerkraut-red-cabbage/betty-bossi-naturaplan-organic-cooked-red-cabbage/p/3491277,250g,5.0,2.5,,,fruit-vegetables,cabbage,sauerkraut-red-cabbage
Betty Bossi Naturaplan Organic Cooked Sauerkraut,/en/food/fruit-vegetables/cabbage/sauerkraut-red-cabbage/betty-bossi-naturaplan-organic-cooked-sauerkraut/p/3388951,250g,4.5,2.2,,,fruit-vegetables,cabbage,sauerkraut-red-cabbage
Betty Bossi Naturaplan Organic Raw Sauerkraut with Juniper Berries,/en/food/fruit-vegetables/cabbage/sauerkraut-red-cabbage/betty-bossi-naturaplan-organic-raw-sauerkraut-with-juniper-berries/p/3625035,500g,4.0,2.4,,,fruit-vegetables,cabbage,sauerkraut-red-cabbage
Broccoli & Cauliflower,/en/food/fruit-vegetables/cabbage/broccoli-cauliflower/broccoli-cauliflower/p/4227197,400g,4.0,3.95,,,fruit-vegetables,cabbage,broccoli-cauliflower
Broccoli ca. 500g,/en/food/fruit-vegetables/cabbage/broccoli-cauliflower/broccoli-ca/p/6675160,500g,4.0,2.6,,,fruit-vegetables,cabbage,broccoli-cauliflower
Cauliflower ca. 1kg,/en/food/fruit-vegetables/cabbage/broccoli-cauliflower/cauliflower-ca/p/6675215,1kg,4.5,4.5,,,fruit-vegetables,cabbage,broccoli-cauliflower
Chinese Cabbage ca. 600g,/en/food/fruit-vegetables/cabbage/brussel-sprouts-cabbage/chinese-cabbage-ca/p/5699549,600g,3.5,2.35,,,fruit-vegetables,cabbage,brussel-sprouts-cabbage
Naturaplan organic broccoli ca. 500g,/en/food/fruit-vegetables/cabbage/broccoli-cauliflower/naturaplan-organic-broccoli-ca/p/6471085,500g,4.0,4.5,,,fruit-vegetables,cabbage,broccoli-cauliflower
