title,href,quantity,rating,price,oldPrice,savingText,category_1,category_2,category_3
Baby Salat 3 Pieces,/en/food/fruit-vegetables/salads/leaf-lettuce/baby-salat-3-pieces/p/6627114,1PCE,4.0,4.95,,,fruit-vegetables,salads,leaf-lettuce
Betty Bossi Arugula,/en/food/fruit-vegetables/salads/pre-packaged-fresh-salads/betty-bossi-arugula/p/3895954,100g,4.5,2.95,,,fruit-vegetables,salads,pre-packaged-fresh-salads
Betty Bossi Baby Leaf Salad with Herbs,/en/food/fruit-vegetables/salads/pre-packaged-fresh-salads/betty-bossi-baby-leaf-salad-with-herbs/p/3652817,200g,4.5,4.95,7.4,33%,fruit-vegetables,salads,pre-packaged-fresh-salads
Betty Bossi Cindarella Salad,/en/food/fruit-vegetables/salads/pre-packaged-fresh-salads/betty-bossi-cindarella-salad/p/6303848,250g,5.0,3.2,,,fruit-vegetables,salads,pre-packaged-fresh-salads
Betty Bossi Coleslaw Salad,/en/food/fruit-vegetables/salads/pre-packaged-fresh-salads/betty-bossi-coleslaw-salad/p/6638724,310g,0.0,3.95,,,fruit-vegetables,salads,pre-packaged-fresh-salads
Betty Bossi Coleslaw Tricolore,/en/food/fruit-vegetables/salads/pre-packaged-fresh-salads/betty-bossi-coleslaw-tricolore/p/6719196,250g,0.0,2.6,,,fruit-vegetables,salads,pre-packaged-fresh-salads
Betty Bossi Country Salad Shaker with French Salad Dressing,/en/food/fruit-vegetables/salads/pre-packaged-fresh-salads/betty-bossi-country-salad-shaker-with-french-salad-dressing/p/4448895,125g,4.0,2.95,,,fruit-vegetables,salads,pre-packaged-fresh-salads
Betty Bossi Delicate/Crispy Salad,/en/food/fruit-vegetables/salads/pre-packaged-fresh-salads/betty-bossi-delicatecrispy-salad/p/4936950,200g,4.5,4.2,,,fruit-vegetables,salads,pre-packaged-fresh-salads
Betty Bossi Heart Head Lettuce,/en/food/fruit-vegetables/salads/pre-packaged-fresh-salads/betty-bossi-heart-head-lettuce/p/5756806,180g,4.5,3.95,,,fruit-vegetables,salads,pre-packaged-fresh-salads
Betty Bossi Mini Red Lettuce Leaves,/en/food/fruit-vegetables/salads/pre-packaged-fresh-salads/betty-bossi-mini-red-lettuce-leaves/p/4655212,150g,5.0,2.95,,,fruit-vegetables,salads,pre-packaged-fresh-salads
Betty Bossi Mixed Salad,/en/food/fruit-vegetables/salads/pre-packaged-fresh-salads/betty-bossi-mixed-salad/p/3388940,450g,4.0,4.2,,,fruit-vegetables,salads,pre-packaged-fresh-salads
Betty Bossi Naturaplan Organic fresh leaf salad,/en/food/ready-made-meals/fresh-ready-made-products/ready-to-eat-salads/betty-bossi-naturaplan-organic-fresh-leaf-salad/p/4032298,205g,3.5,4.95,,,ready-made-meals,fresh-ready-made-products,ready-to-eat-salads
Betty Bossi Naturaplan Organic Garden Salad,/en/food/fruit-vegetables/salads/pre-packaged-fresh-salads/betty-bossi-naturaplan-organic-garden-salad/p/3432776,200g,5.0,3.7,,,fruit-vegetables,salads,pre-packaged-fresh-salads
Betty Bossi Naturaplan Organic Mesclun Salad,/en/food/fruit-vegetables/salads/pre-packaged-fresh-salads/betty-bossi-naturaplan-organic-mesclun-salad/p/5793387,100g,4.5,4.5,,,fruit-vegetables,salads,pre-packaged-fresh-salads
Betty Bossi Naturaplan Organic Mixed Salad,/en/food/fruit-vegetables/salads/pre-packaged-fresh-salads/betty-bossi-naturaplan-organic-mixed-salad/p/4426050,100g,4.0,1.95,,,fruit-vegetables,salads,pre-packaged-fresh-salads
Betty Bossi Naturaplan Organic Sunny Salad,/en/food/fruit-vegetables/salads/pre-packaged-fresh-salads/betty-bossi-naturaplan-organic-sunny-salad/p/3865951,120g,4.5,2.8,,,fruit-vegetables,salads,pre-packaged-fresh-salads
Betty Bossi Naturaplan Organic Young Salad,/en/food/fruit-vegetables/salads/pre-packaged-fresh-salads/betty-bossi-naturaplan-organic-young-salad/p/4932672,90g,5.0,4.2,,,fruit-vegetables,salads,pre-packaged-fresh-salads
Betty Bossi Naturaplan Organic Young Spinach,/en/food/fruit-vegetables/salads/pre-packaged-fresh-salads/betty-bossi-naturaplan-organic-young-spinach/p/5793389,100g,5.0,3.6,,,fruit-vegetables,salads,pre-packaged-fresh-salads
Betty Bossi Rainbow Sommer-Salad,/en/food/fruit-vegetables/salads/pre-packaged-fresh-salads/betty-bossi-rainbow-sommer-salad/p/6881124,200g,0.0,4.95,,,fruit-vegetables,salads,pre-packaged-fresh-salads
Betty Bossi Scarole & Red Endive Salad,/en/food/fruit-vegetables/salads/pre-packaged-fresh-salads/betty-bossi-scarole-red-endive-salad/p/4680604,180g,4.5,2.8,,,fruit-vegetables,salads,pre-packaged-fresh-salads
Betty Bossi Spring Greetings,/en/food/fruit-vegetables/salads/pre-packaged-fresh-salads/betty-bossi-spring-greetings/p/4283824,250g,0.0,4.5,,,fruit-vegetables,salads,pre-packaged-fresh-salads
Betty Bossi Young Salad,/en/food/fruit-vegetables/salads/pre-packaged-fresh-salads/betty-bossi-young-salad/p/3388929,100g,4.5,3.95,,,fruit-vegetables,salads,pre-packaged-fresh-salads
Betty Bossi Young Spinach,/en/food/fruit-vegetables/salads/pre-packaged-fresh-salads/betty-bossi-young-spinach/p/3393015,150g,5.0,3.95,,,fruit-vegetables,salads,pre-packaged-fresh-salads
Betty Bossy Lamb's lettuce,/en/food/fruit-vegetables/salads/pre-packaged-fresh-salads/betty-bossy-lamb-s-lettuce/p/5756740,120g,4.0,3.95,,,fruit-vegetables,salads,pre-packaged-fresh-salads
Chicory,/en/food/fruit-vegetables/salads/leaf-lettuce/chicory/p/6859937,500g,4.0,1.95,,,fruit-vegetables,salads,leaf-lettuce
Cima di Rapa,/en/food/fruit-vegetables/salads/pre-packaged-fresh-salads/cima-di-rapa/p/4227096,400g,1.0,2.95,,,fruit-vegetables,salads,pre-packaged-fresh-salads
Green Oak Leaf Lettuce 1 Piece,/en/food/fruit-vegetables/salads/leaf-lettuce/green-oak-leaf-lettuce-1-piece/p/3627815,450g,4.5,1.95,,,fruit-vegetables,salads,leaf-lettuce
